source,author,title,description,url,publishedAt,content,Negative,Nuetral,Positive,Date,Stock Price
Reuters,Caroline Spiezio,Fintech company Plaid adds new general counsel from Capital One - Reuters,"Plaid Inc, a startup that Visa Inc agreed to buy for $5.3 billion earlier this year, on Thursday announced Meredith Fuchs as its general counsel, marking the latest in a string of in-house fintech hires this summer.",https://www.reuters.com/article/lawyer-moves-plaid-idUSL1N2FL22J,2020-08-20 15:44:00+00:00,"Plaid Inc, a startup that Visa Inc agreed to buy for $5.3 billion earlier this year, on Thursday announced Meredith Fuchs as its general counsel, marking the latest in a string of in-house fintech hi… [+423 chars]",0,0.942,0.058,2020-08-17 04:00:00+00:00,192.0850535
Reuters,Reuters Editorial,Brazil's Bradesco mulling IPO of card network Elo - Reuters,"Brazil's second largest lender, Banco Bradesco SA , said on Friday it is considering a potential initial public offering of the card network Elo Servicos SA, in which it has a stake.",https://www.reuters.com/article/us-banco-bradesco-elo-ipo-idUSKCN25320L,2020-08-07 13:46:00+00:00,"SAO PAULO (Reuters) - Brazil’s second largest lender, Banco Bradesco SA (BBDC4.SA), said on Friday it is considering a potential initial public offering of the card network Elo Servicos SA, in which … [+310 chars]",0,1,0,2020-08-03 04:00:00+00:00,186.448564
Reuters,Reuters Editorial,"Brazil central bank authorizes tests of Facebook's WhatsApp pay, Mastercard and Visa say - Reuters","Brazil's central bank has authorized testing of payments via Facebook Inc's messaging service WhatsApp in the country, Visa Inc and Mastercard Inc said on Friday.",https://www.reuters.com/article/us-facebook-brazil-whatsapp-idUSKCN24W337,2020-07-31 21:25:00+00:00,"SAO PAULO (Reuters) - Brazil’s central bank has authorized testing of payments via Facebook Inc’s messaging service WhatsApp in the country, Visa Inc and Mastercard Inc said on Friday. 
Mastercard s… [+322 chars]",0,1,0,2020-07-27 04:00:00+00:00,189.7148004
Reuters,Reuters Editorial,"Brazil central bank authorizes tests of Facebook's WhatsApp pay, Mastercard and Visa say - Reuters","Brazil's central bank has authorized testing of payments via Facebook Inc's messaging service WhatsApp in the country, Visa Inc and Mastercard Inc said on Friday.",https://www.reuters.com/article/facebook-brazil-whatsapp-idUSS0N2F0035,2020-07-31 21:21:00+00:00,"SAO PAULO, July 31 (Reuters) - Brazil’s central bank has authorized testing of payments via Facebook Inc’s messaging service WhatsApp in the country, Visa Inc and Mastercard Inc said on Friday. 
Mas… [+330 chars]",0,1,0,2020-07-27 04:00:00+00:00,189.7148004
Reuters,Daniel Wiessner,Case to Watch: Cisco lawsuit tests anti-bias laws' application to Indian caste system - Reuters,"A California agency's lawsuit accusing Cisco Systems Inc of tolerating Indian workers' harassment of an Indian colleague who comes from a lower caste could trigger a reckoning in the tech industry, which disproportionately hires work-visa holders from India, …",https://www.reuters.com/article/employment-caste-idUSL2N2F10YF,2020-07-30 12:52:00+00:00,"A California agency’s lawsuit accusing Cisco Systems Inc of tolerating Indian workers’ harassment of an Indian colleague who comes from a lower caste could trigger a reckoning in the tech industry, w… [+542 chars]",0.256,0.744,0,2020-07-27 04:00:00+00:00,189.7148004
Reuters,Reuters Editorial,Visa reports 23% fall in quarterly profit on COVID spending stall - Reuters UK,Visa Inc reported a 23% decline in quarterly profit on Tuesday after spending over the world's largest payment network stalled due to the coronavirus pandemic.,https://uk.reuters.com/article/uk-visa-results-idUKKCN24T2RS,2020-07-28 20:29:00+00:00,"(Reuters) - Visa Inc (V.N) reported a 23% decline in quarterly profit on Tuesday after spending over the world’s largest payment network stalled due to the coronavirus pandemic. 
Net income fell to … [+420 chars]",0.052,0.865,0.084,2020-07-27 04:00:00+00:00,189.7148004
Reuters,Joshua Franklin,Exclusive: Goldman Sachs-backed payments startup Marqeta prepares for IPO - sources - Reuters India,"Marqeta Inc, the U.S. payment card issuing start-up whose investors include Goldman Sachs Group Inc, is seeking to hire investment banks to advise on a potential initial public offering (IPO), according to people familiar with the matter.",https://in.reuters.com/article/marqeta-ipo-idINKBN24B0EX,2020-07-10 04:06:00+00:00,"(Reuters) - Marqeta Inc, the U.S. payment card issuing start-up whose investors include Goldman Sachs Group Inc, is seeking to hire investment banks to advise on a potential initial public offering (… [+1919 chars]",0,1,0,2020-07-06 04:00:00+00:00,193.185191
Reuters,Joshua Franklin,Exclusive: Goldman Sachs-backed payments startup Marqeta prepares for IPO - sources - Reuters UK,"Marqeta Inc, the U.S. payment card issuing start-up whose investors include Goldman Sachs Group Inc , is seeking to hire investment banks to advise on a potential initial public offering (IPO), according to people familiar with the matter.",https://uk.reuters.com/article/uk-marqeta-ipo-exclusive-idUKKBN24A37J,2020-07-09 20:50:00+00:00,"(Reuters) - Marqeta Inc, the U.S. payment card issuing start-up whose investors include Goldman Sachs Group Inc (GS.N), is seeking to hire investment banks to advise on a potential initial public off… [+1955 chars]",0,1,0,2020-07-06 04:00:00+00:00,193.185191
Reuters,Joshua Franklin,Exclusive: Goldman Sachs-backed payments startup Marqeta prepares for IPO - Reuters,"Marqeta Inc, the U.S. payment card issuing start-up whose investors include Goldman Sachs Group Inc, is seeking to hire investment banks to advise on a potential initial public offering (IPO), according to people familiar with the matter.",https://www.reuters.com/article/us-marqeta-ipo-exclusive-idUSKBN24A37L,2020-07-09 20:49:00+00:00,"(Reuters) - Marqeta Inc, the U.S. payment card issuing start-up whose investors include Goldman Sachs Group Inc, is seeking to hire investment banks to advise on a potential initial public offering (… [+1919 chars]",0,1,0,2020-07-06 04:00:00+00:00,193.185191
Reuters,Reuters Editorial,BRIEF-UK competition regulator probes Visa International's acquisition of Plaid Inc - Reuters,BRIEF-UK competition regulator probes Visa International's acquisition of Plaid Inc  Reuters,https://www.reuters.com/article/brief-uk-competition-regulator-probes-vi-idUSFWN2E5013,2020-06-29 06:08:00+00:00,"June 29 (Reuters) - Visa Inc: 
* UK COMPETITION REGULATOR LOOKING AT VISA INTERNATIONAL’S ACQUISITION OF PLAID INC Source text for Eikon: Further company coverage:",0,1,0,2020-06-29 04:00:00+00:00,184.6112875
Reuters,Moira Warburton,Canadian visa programme may lure tech workers blocked by Trump - Reuters India,"A fast-track visa programme that Canada launched in 2017 has attracted a growing number of tech workers, and U.S. President Donald Trump's latest immigration crackdown is set to further boost intake once COVID-19 restrictions ease, lawyers say.",https://in.reuters.com/article/canada-immigration-idINKBN23Y026,2020-06-27 01:50:00+00:00,"TORONTO/OTTAWA (Reuters) - A fast-track visa programme that Canada launched in 2017 has attracted a growing number of tech workers, and U.S. President Donald Trump’s latest immigration crackdown is s… [+3236 chars]",0,0.774,0.226,2020-06-22 04:00:00+00:00,187.7123225
Reuters,Moira Warburton,Canadian visa program may lure tech workers blocked by Trump - Reuters,"A fast-track visa program that Canada launched in 2017 has attracted a growing number of tech workers, and U.S. President Donald Trump's latest immigration crackdown is set to further boost intake once COVID-19 restrictions ease, lawyers say.",https://www.reuters.com/article/us-canada-immigration-idUSKBN23X2OS,2020-06-26 19:35:41+00:00,"TORONTO/OTTAWA (Reuters) - A fast-track visa program that Canada launched in 2017 has attracted a growing number of tech workers, and U.S. President Donald Trump’s latest immigration crackdown is set… [+3174 chars]",0,0.774,0.226,2020-06-22 04:00:00+00:00,187.7123225
